filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
2019-04-10-129d102d-e93c-44b6-be69-bb7d4eaa5601.jpg,86971,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[220,230,234,232,218],""all_points_y"":[459,458,447,442,443]}","{""class"":""9"",""view"":undefined,""with_content"":undefined}"
2019-04-10-129d102d-e93c-44b6-be69-bb7d4eaa5601.jpg,86971,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[235,247,246,232],""all_points_y"":[457,457,442,443]}","{""class"":""3"",""view"":undefined,""with_content"":undefined}"
2019-04-10-129d102d-e93c-44b6-be69-bb7d4eaa5601.jpg,86971,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[251,262,261,249,248],""all_points_y"":[457,454,440,442,450]}","{""class"":""6"",""view"":undefined,""with_content"":undefined}"
2019-04-10-129d102d-e93c-44b6-be69-bb7d4eaa5601.jpg,86971,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[198,198,268,267],""all_points_y"":[430,462,455,424]}","{""class"":""plate"",""view"":""topview"",""with_content"":""Yes""}"
2019-04-10-148c2d3b-a820-43e9-88b8-292b726ad868.jpg,51125,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[192,194,196,197],""all_points_y"":[385,393,393,384]}","{""class"":""T"",""view"":undefined,""with_content"":undefined}"
2019-04-10-148c2d3b-a820-43e9-88b8-292b726ad868.jpg,51125,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[199,207,206,198],""all_points_y"":[392,392,384,384]}","{""class"":""M"",""view"":undefined,""with_content"":undefined}"
2019-04-10-148c2d3b-a820-43e9-88b8-292b726ad868.jpg,51125,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[188,188,194,193],""all_points_y"":[393,402,402,392]}","{""class"":""4"",""view"":undefined,""with_content"":undefined}"
2019-04-10-148c2d3b-a820-43e9-88b8-292b726ad868.jpg,51125,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[196,198,198,195],""all_points_y"":[401,401,392,393]}","{""class"":""1"",""view"":undefined,""with_content"":undefined}"
2019-04-10-148c2d3b-a820-43e9-88b8-292b726ad868.jpg,51125,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[200,206,205,198],""all_points_y"":[401,401,392,392]}","{""class"":""8"",""view"":undefined,""with_content"":undefined}"
2019-04-10-148c2d3b-a820-43e9-88b8-292b726ad868.jpg,51125,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[208,210,209,206],""all_points_y"":[400,400,392,392]}","{""class"":""1"",""view"":undefined,""with_content"":undefined}"
2019-04-10-148c2d3b-a820-43e9-88b8-292b726ad868.jpg,51125,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[182,183,215,214],""all_points_y"":[385,403,402,383]}","{""class"":""plate"",""view"":""topview"",""with_content"":""Yes""}"
2019-04-10-219cba2d-242e-451b-bfa0-03dd82e3a392.jpg,83597,"{}",6,0,"{""name"":""polygon"",""all_points_x"":[112,112,122,122,113],""all_points_y"":[297,312,313,295,295]}","{""class"":""E"",""view"":undefined,""with_content"":undefined}"
2019-04-10-219cba2d-242e-451b-bfa0-03dd82e3a392.jpg,83597,"{}",6,1,"{""name"":""polygon"",""all_points_x"":[123,130,132,122],""all_points_y"":[314,315,297,296]}","{""class"":""V"",""view"":undefined,""with_content"":undefined}"
2019-04-10-219cba2d-242e-451b-bfa0-03dd82e3a392.jpg,83597,"{}",6,2,"{""name"":""polygon"",""all_points_x"":[137,135,131,133,138],""all_points_y"":[317,317,315,299,300]}","{""class"":""1"",""view"":undefined,""with_content"":undefined}"
2019-04-10-219cba2d-242e-451b-bfa0-03dd82e3a392.jpg,83597,"{}",6,3,"{""name"":""polygon"",""all_points_x"":[138,146,148,148,139,138],""all_points_y"":[318,320,316,301,300,309]}","{""class"":""S"",""view"":undefined,""with_content"":undefined}"
2019-04-10-219cba2d-242e-451b-bfa0-03dd82e3a392.jpg,83597,"{}",6,4,"{""name"":""polygon"",""all_points_x"":[148,156,159,158,148],""all_points_y"":[320,322,316,304,303]}","{""class"":""U"",""view"":undefined,""with_content"":undefined}"
2019-04-10-219cba2d-242e-451b-bfa0-03dd82e3a392.jpg,83597,"{}",6,5,"{""name"":""polygon"",""all_points_x"":[113,110,156,158,159],""all_points_y"":[287,321,332,331,296]}","{""class"":""P"",""view"":""slantview"",""with_content"":""Yes""}"
2019-04-10-235aa90a-a577-466f-9dc6-bdb7dd543685.jpg,19313,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[70,70,78,78],""all_points_y"":[204,213,212,202]}","{""class"":""R"",""view"":undefined,""with_content"":undefined}"
2019-04-10-235aa90a-a577-466f-9dc6-bdb7dd543685.jpg,19313,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[80,85,85,78],""all_points_y"":[212,212,203,203]}","{""class"":""Y"",""view"":undefined,""with_content"":undefined}"
2019-04-10-235aa90a-a577-466f-9dc6-bdb7dd543685.jpg,19313,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[91,98,96,91],""all_points_y"":[212,212,203,203]}","{""class"":""4"",""view"":undefined,""with_content"":undefined}"
2019-04-10-235aa90a-a577-466f-9dc6-bdb7dd543685.jpg,19313,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[98,99,105,105],""all_points_y"":[203,212,212,202]}","{""class"":""5"",""view"":undefined,""with_content"":undefined}"
2019-04-10-235aa90a-a577-466f-9dc6-bdb7dd543685.jpg,19313,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[106,107,110,109],""all_points_y"":[204,212,212,202]}","{""class"":""1"",""view"":undefined,""with_content"":undefined}"
2019-04-10-235aa90a-a577-466f-9dc6-bdb7dd543685.jpg,19313,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[111,111,118,117],""all_points_y"":[202,212,211,201]}","{""class"":""8"",""view"":undefined,""with_content"":undefined}"
2019-04-10-235aa90a-a577-466f-9dc6-bdb7dd543685.jpg,19313,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[67,66,121,123,122],""all_points_y"":[201,214,213,212,200]}","{""class"":""plate"",""view"":""topview"",""with_content"":""Yes""}"
2019-04-10-248f38f9-6805-4d7b-bc45-0bab1a109421.jpg,41429,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[159,160,171,168],""all_points_y"":[180,192,192,179]}","{""class"":""R"",""view"":undefined,""with_content"":undefined}"
2019-04-10-248f38f9-6805-4d7b-bc45-0bab1a109421.jpg,41429,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[172,173,184,183],""all_points_y"":[180,193,193,179]}","{""class"":""G"",""view"":undefined,""with_content"":undefined}"
2019-04-10-248f38f9-6805-4d7b-bc45-0bab1a109421.jpg,41429,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[151,152,162,161],""all_points_y"":[194,206,206,193]}","{""class"":""8"",""view"":undefined,""with_content"":undefined}"
2019-04-10-248f38f9-6805-4d7b-bc45-0bab1a109421.jpg,41429,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[164,165,169,168],""all_points_y"":[194,206,205,193]}","{""class"":""1"",""view"":undefined,""with_content"":undefined}"
2019-04-10-248f38f9-6805-4d7b-bc45-0bab1a109421.jpg,41429,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[170,171,181,181],""all_points_y"":[193,207,207,192]}","{""class"":""2"",""view"":undefined,""with_content"":undefined}"
2019-04-10-248f38f9-6805-4d7b-bc45-0bab1a109421.jpg,41429,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[183,182,194,193],""all_points_y"":[194,207,206,193]}","{""class"":""6"",""view"":undefined,""with_content"":undefined}"
2019-04-10-248f38f9-6805-4d7b-bc45-0bab1a109421.jpg,41429,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[144,143,146,200,199],""all_points_y"":[180,181,208,206,178]}","{""class"":""plate"",""view"":""topview"",""with_content"":""Yes""}"
2019-04-10-313c02a6-6aad-4b67-b9fa-0f7b9fe6df3d.jpg,99929,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[566,566,566,581,581],""all_points_y"":[278,278,295,285,270]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""No""}"
2019-04-10-365e7a10-8f2e-4db3-b22d-17a1e67355ea.jpg,38246,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[99,100,107,106],""all_points_y"":[335,342,342,334]}","{""class"":""N"",""view"":undefined,""with_content"":undefined}"
2019-04-10-365e7a10-8f2e-4db3-b22d-17a1e67355ea.jpg,38246,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[114,107,107,114],""all_points_y"":[342,342,334,334]}","{""class"":""E"",""view"":undefined,""with_content"":undefined}"
2019-04-10-365e7a10-8f2e-4db3-b22d-17a1e67355ea.jpg,38246,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[117,123,122,116],""all_points_y"":[342,342,333,334]}","{""class"":""2"",""view"":undefined,""with_content"":undefined}"
2019-04-10-365e7a10-8f2e-4db3-b22d-17a1e67355ea.jpg,38246,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[125,131,130,122],""all_points_y"":[342,341,333,334]}","{""class"":""2"",""view"":undefined,""with_content"":undefined}"
2019-04-10-365e7a10-8f2e-4db3-b22d-17a1e67355ea.jpg,38246,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[132,138,137,131],""all_points_y"":[342,341,332,333]}","{""class"":""8"",""view"":undefined,""with_content"":undefined}"
2019-04-10-365e7a10-8f2e-4db3-b22d-17a1e67355ea.jpg,38246,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[139,144,145,138],""all_points_y"":[341,341,332,332]}","{""class"":""5"",""view"":undefined,""with_content"":undefined}"
2019-04-10-365e7a10-8f2e-4db3-b22d-17a1e67355ea.jpg,38246,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[98,99,148,147],""all_points_y"":[334,345,342,331]}","{""class"":""plate"",""view"":""topview"",""with_content"":""Yes""}"
2019-04-10-381c98c0-4674-4f40-8dd7-0f99151e65d5.jpg,60114,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[155,157,166,168,155],""all_points_y"":[447,461,462,445,445]}","{""class"":""T"",""view"":undefined,""with_content"":undefined}"
2019-04-10-381c98c0-4674-4f40-8dd7-0f99151e65d5.jpg,60114,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[170,169,175,184,184],""all_points_y"":[445,462,462,454,444]}","{""class"":""P"",""view"":undefined,""with_content"":undefined}"
2019-04-10-381c98c0-4674-4f40-8dd7-0f99151e65d5.jpg,60114,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[143,144,151,149],""all_points_y"":[462,479,477,461]}","{""class"":""1"",""view"":undefined,""with_content"":undefined}"
2019-04-10-381c98c0-4674-4f40-8dd7-0f99151e65d5.jpg,60114,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[152,166,165,151],""all_points_y"":[478,478,461,461]}","{""class"":""5"",""view"":undefined,""with_content"":undefined}"
2019-04-10-381c98c0-4674-4f40-8dd7-0f99151e65d5.jpg,60114,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[168,180,179,166],""all_points_y"":[478,478,461,461]}","{""class"":""9"",""view"":undefined,""with_content"":undefined}"
2019-04-10-381c98c0-4674-4f40-8dd7-0f99151e65d5.jpg,60114,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[181,195,194,180],""all_points_y"":[478,477,459,460]}","{""class"":""3"",""view"":undefined,""with_content"":undefined}"
2019-04-10-381c98c0-4674-4f40-8dd7-0f99151e65d5.jpg,60114,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[135,136,204,202],""all_points_y"":[443,480,478,443]}","{""class"":""plate"",""view"":""topview"",""with_content"":""Yes""}"
2019-04-10-390d8486-ccdc-4241-9aeb-be31c4406487.jpg,14451,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[32,32,54,53],""all_points_y"":[106,123,120,104]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""No""}"
2019-04-10-396a2feb-76e4-4c61-b65a-393b4e1611d3.jpg,16640,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[123,124,142,142],""all_points_y"":[124,136,132,121]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""No""}"
2019-04-10-409dbbae-574b-4a72-93b7-f6de9fe8c686.jpg,58369,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[325,326,363,363],""all_points_y"":[229,240,228,218]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""No""}"
2019-04-10-418e7786-0103-458c-bb87-92485abb1479.jpg,43894,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[133,135,141,142],""all_points_y"":[326,339,337,325]}","{""class"":""T"",""view"":undefined,""with_content"":undefined}"
2019-04-10-418e7786-0103-458c-bb87-92485abb1479.jpg,43894,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[143,143,154,152],""all_points_y"":[325,337,336,325]}","{""class"":""D"",""view"":undefined,""with_content"":undefined}"
2019-04-10-418e7786-0103-458c-bb87-92485abb1479.jpg,43894,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[124,124,133,131],""all_points_y"":[338,350,349,337]}","{""class"":""3"",""view"":undefined,""with_content"":undefined}"
2019-04-10-418e7786-0103-458c-bb87-92485abb1479.jpg,43894,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[134,141,142,133],""all_points_y"":[349,349,337,338]}","{""class"":""7"",""view"":undefined,""with_content"":undefined}"
2019-04-10-418e7786-0103-458c-bb87-92485abb1479.jpg,43894,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[144,153,153,143],""all_points_y"":[348,348,336,337]}","{""class"":""5"",""view"":undefined,""with_content"":undefined}"
2019-04-10-418e7786-0103-458c-bb87-92485abb1479.jpg,43894,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[154,163,162,152],""all_points_y"":[348,348,336,337]}","{""class"":""5"",""view"":undefined,""with_content"":undefined}"
2019-04-10-418e7786-0103-458c-bb87-92485abb1479.jpg,43894,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[118,122,166,164],""all_points_y"":[328,351,348,324]}","{""class"":""plate"",""view"":""topview"",""with_content"":""Yes""}"
2019-04-10-449d14d8-0dbf-4b14-a831-c7897365efe8.jpg,11924,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[93,91,144,145],""all_points_y"":[133,118,116,130]}","{""class"":""plate"",""view"":""topview"",""with_content"":""No""}"
2019-04-10-461a1049-a13c-440e-b8c4-bde20e33ce5a.jpg,89831,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[436,436,438,440,441],""all_points_y"":[322,322,328,327,320]}","{""class"":""T"",""view"":undefined,""with_content"":undefined}"
2019-04-10-461a1049-a13c-440e-b8c4-bde20e33ce5a.jpg,89831,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[443,447,446,442,441],""all_points_y"":[327,326,318,319,324]}","{""class"":""S"",""view"":undefined,""with_content"":undefined}"
2019-04-10-461a1049-a13c-440e-b8c4-bde20e33ce5a.jpg,89831,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[433,434,438,439,438],""all_points_y"":[329,337,335,332,327]}","{""class"":""6"",""view"":undefined,""with_content"":undefined}"
2019-04-10-461a1049-a13c-440e-b8c4-bde20e33ce5a.jpg,89831,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[441,438,438,440],""all_points_y"":[334,335,328,327]}","{""class"":""1"",""view"":undefined,""with_content"":undefined}"
2019-04-10-461a1049-a13c-440e-b8c4-bde20e33ce5a.jpg,89831,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[444,442,441,444],""all_points_y"":[334,334,326,326]}","{""class"":""1"",""view"":undefined,""with_content"":undefined}"
2019-04-10-461a1049-a13c-440e-b8c4-bde20e33ce5a.jpg,89831,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[449,445,444,449],""all_points_y"":[332,334,326,325]}","{""class"":""9"",""view"":undefined,""with_content"":undefined}"
2019-04-10-461a1049-a13c-440e-b8c4-bde20e33ce5a.jpg,89831,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[429,429,452,452],""all_points_y"":[323,339,331,316]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""Yes""}"
2019-04-10-477ae46d-cd53-40a7-8612-d0c426e82a0c.jpg,56028,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[278,281,288,290,288],""all_points_y"":[241,253,251,244,238]}","{""class"":""P"",""view"":undefined,""with_content"":undefined}"
2019-04-10-477ae46d-cd53-40a7-8612-d0c426e82a0c.jpg,56028,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[291,297,297,289],""all_points_y"":[251,250,237,239]}","{""class"":""Y"",""view"":undefined,""with_content"":undefined}"
2019-04-10-477ae46d-cd53-40a7-8612-d0c426e82a0c.jpg,56028,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[304,312,312,308,303],""all_points_y"":[249,248,243,236,238]}","{""class"":""6"",""view"":undefined,""with_content"":undefined}"
2019-04-10-477ae46d-cd53-40a7-8612-d0c426e82a0c.jpg,56028,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[315,312,312,315],""all_points_y"":[248,248,236,236]}","{""class"":""1"",""view"":undefined,""with_content"":undefined}"
2019-04-10-477ae46d-cd53-40a7-8612-d0c426e82a0c.jpg,56028,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[319,316,316,318],""all_points_y"":[247,248,235,235]}","{""class"":""1"",""view"":undefined,""with_content"":undefined}"
2019-04-10-477ae46d-cd53-40a7-8612-d0c426e82a0c.jpg,56028,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[319,328,327,319],""all_points_y"":[248,246,234,235]}","{""class"":""8"",""view"":undefined,""with_content"":undefined}"
2019-04-10-477ae46d-cd53-40a7-8612-d0c426e82a0c.jpg,56028,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[272,273,337,336],""all_points_y"":[240,255,248,232]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""Yes""}"
2019-04-10-493c136e-2c3d-41ba-903f-9448e635c6f7.jpg,33176,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[113,177,178,113],""all_points_y"":[404,405,414,414]}","{""class"":""plate"",""view"":""topview"",""with_content"":""No""}"
2019-04-10-521e822b-cf97-458b-b28a-d92efbbb1ee9.jpg,92661,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[485,487,496,498],""all_points_y"":[354,370,369,351]}","{""class"":""V"",""view"":undefined,""with_content"":undefined}"
2019-04-10-521e822b-cf97-458b-b28a-d92efbbb1ee9.jpg,92661,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[498,511,511,498],""all_points_y"":[367,364,350,352]}","{""class"":""M"",""view"":undefined,""with_content"":undefined}"
2019-04-10-521e822b-cf97-458b-b28a-d92efbbb1ee9.jpg,92661,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[517,527,527,516],""all_points_y"":[364,362,346,349]}","{""class"":""3"",""view"":undefined,""with_content"":undefined}"
2019-04-10-521e822b-cf97-458b-b28a-d92efbbb1ee9.jpg,92661,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[529,539,540,528,527],""all_points_y"":[362,358,343,346,356]}","{""class"":""5"",""view"":undefined,""with_content"":undefined}"
2019-04-10-521e822b-cf97-458b-b28a-d92efbbb1ee9.jpg,92661,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[542,550,552,539],""all_points_y"":[359,356,340,343]}","{""class"":""7"",""view"":undefined,""with_content"":undefined}"
2019-04-10-521e822b-cf97-458b-b28a-d92efbbb1ee9.jpg,92661,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[553,562,564,552,550],""all_points_y"":[355,353,336,340,350]}","{""class"":""5"",""view"":undefined,""with_content"":undefined}"
2019-04-10-521e822b-cf97-458b-b28a-d92efbbb1ee9.jpg,92661,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[481,481,568,567],""all_points_y"":[354,373,353,334]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""Yes""}"
2019-04-10-551ac352-8a4a-48f9-9dac-046fad5c6acb.jpg,97767,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[432,434,458,457],""all_points_y"":[398,415,408,391]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""No""}"
2019-04-10-556fa9bd-2654-4465-a213-e6b3cf038514.jpg,18208,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[93,94,126,126],""all_points_y"":[143,161,160,142]}","{""class"":""plate"",""view"":""topview"",""with_content"":""No""}"
2019-04-10-556fd5d0-c3f5-46f0-a587-26b36da79cb0.jpg,22386,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[121,121,121,128,128],""all_points_y"":[132,134,142,140,132]}","{""class"":""S"",""view"":undefined,""with_content"":undefined}"
2019-04-10-556fd5d0-c3f5-46f0-a587-26b36da79cb0.jpg,22386,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[130,136,136,130],""all_points_y"":[140,140,131,132]}","{""class"":""C"",""view"":undefined,""with_content"":undefined}"
2019-04-10-556fd5d0-c3f5-46f0-a587-26b36da79cb0.jpg,22386,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[114,114,121,121],""all_points_y"":[140,150,150,140]}","{""class"":""3"",""view"":undefined,""with_content"":undefined}"
2019-04-10-556fd5d0-c3f5-46f0-a587-26b36da79cb0.jpg,22386,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[123,129,129,121,122],""all_points_y"":[150,149,140,141,148]}","{""class"":""3"",""view"":undefined,""with_content"":undefined}"
2019-04-10-556fd5d0-c3f5-46f0-a587-26b36da79cb0.jpg,22386,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[129,137,136,129],""all_points_y"":[149,149,140,140]}","{""class"":""0"",""view"":undefined,""with_content"":undefined}"
2019-04-10-556fd5d0-c3f5-46f0-a587-26b36da79cb0.jpg,22386,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[144,136,136,143],""all_points_y"":[149,149,139,139]}","{""class"":""2"",""view"":undefined,""with_content"":undefined}"
2019-04-10-556fd5d0-c3f5-46f0-a587-26b36da79cb0.jpg,22386,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[114,115,147,146],""all_points_y"":[132,150,149,131]}","{""class"":""plate"",""view"":""topview"",""with_content"":""Yes""}"
2019-04-10-599c140b-e206-4080-bcdf-0a33afa31166.jpg,63603,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[493,519,518,491],""all_points_y"":[237,209,222,251]}","{""class"":""plate"",""view"":""sideview"",""with_content"":""No""}"
2019-04-10-600e352e-a644-4860-a792-b856164aed04.jpg,63750,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[152,152,165,165],""all_points_y"":[478,490,489,477]}","{""class"":""N"",""view"":undefined,""with_content"":undefined}"
2019-04-10-600e352e-a644-4860-a792-b856164aed04.jpg,63750,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[166,166,178,178],""all_points_y"":[479,490,490,477]}","{""class"":""H"",""view"":undefined,""with_content"":undefined}"
2019-04-10-600e352e-a644-4860-a792-b856164aed04.jpg,63750,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[138,139,149,150],""all_points_y"":[490,503,502,488]}","{""class"":""3"",""view"":undefined,""with_content"":undefined}"
2019-04-10-600e352e-a644-4860-a792-b856164aed04.jpg,63750,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[153,164,164,152],""all_points_y"":[502,502,489,489]}","{""class"":""6"",""view"":undefined,""with_content"":undefined}"
2019-04-10-600e352e-a644-4860-a792-b856164aed04.jpg,63750,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[166,176,178,166],""all_points_y"":[503,502,490,490]}","{""class"":""5"",""view"":undefined,""with_content"":undefined}"
2019-04-10-600e352e-a644-4860-a792-b856164aed04.jpg,63750,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[179,190,190,179],""all_points_y"":[502,502,488,489]}","{""class"":""3"",""view"":undefined,""with_content"":undefined}"
2019-04-10-600e352e-a644-4860-a792-b856164aed04.jpg,63750,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[136,136,194,197],""all_points_y"":[478,503,504,478]}","{""class"":""P"",""view"":""topview"",""with_content"":""Yes""}"
2019-04-10-660adf34-31b9-415d-af94-01c136fa92d8.jpg,87900,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[108,109,121,121],""all_points_y"":[522,534,534,522]}","{""class"":""S"",""view"":undefined,""with_content"":undefined}"
2019-04-10-660adf34-31b9-415d-af94-01c136fa92d8.jpg,87900,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[123,135,136,123],""all_points_y"":[536,536,523,523]}","{""class"":""P"",""view"":undefined,""with_content"":undefined}"
2019-04-10-660adf34-31b9-415d-af94-01c136fa92d8.jpg,87900,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[147,159,158,145],""all_points_y"":[537,537,524,524]}","{""class"":""6"",""view"":undefined,""with_content"":undefined}"
2019-04-10-660adf34-31b9-415d-af94-01c136fa92d8.jpg,87900,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[162,169,173,170,160],""all_points_y"":[538,538,527,526,526]}","{""class"":""7"",""view"":undefined,""with_content"":undefined}"
2019-04-10-660adf34-31b9-415d-af94-01c136fa92d8.jpg,87900,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[175,175,189,188],""all_points_y"":[526,539,539,525]}","{""class"":""2"",""view"":undefined,""with_content"":undefined}"
2019-04-10-660adf34-31b9-415d-af94-01c136fa92d8.jpg,87900,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[190,192,195,195],""all_points_y"":[527,540,538,526]}","{""class"":""1"",""view"":undefined,""with_content"":undefined}"
2019-04-10-660adf34-31b9-415d-af94-01c136fa92d8.jpg,87900,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[100,102,204,203],""all_points_y"":[519,535,540,525]}","{""class"":""plate"",""view"":""topview"",""with_content"":""Yes""}"
2019-04-10-669b60e1-7a70-43fc-a13a-a1ef9c025c6e.jpg,24922,"{}",6,0,"{""name"":""polygon"",""all_points_x"":[106,105,107,111,112,106],""all_points_y"":[180,181,190,190,178,178]}","{""class"":""T"",""view"":undefined,""with_content"":undefined}"
2019-04-10-669b60e1-7a70-43fc-a13a-a1ef9c025c6e.jpg,24922,"{}",6,1,"{""name"":""polygon"",""all_points_x"":[112,121,121,112],""all_points_y"":[189,189,178,178]}","{""class"":""M"",""view"":undefined,""with_content"":undefined}"
2019-04-10-669b60e1-7a70-43fc-a13a-a1ef9c025c6e.jpg,24922,"{}",6,2,"{""name"":""polygon"",""all_points_x"":[124,131,132,123],""all_points_y"":[188,188,177,178]}","{""class"":""3"",""view"":undefined,""with_content"":undefined}"
2019-04-10-669b60e1-7a70-43fc-a13a-a1ef9c025c6e.jpg,24922,"{}",6,3,"{""name"":""polygon"",""all_points_x"":[133,135,135,131],""all_points_y"":[188,188,177,178]}","{""class"":""1"",""view"":undefined,""with_content"":undefined}"
2019-04-10-669b60e1-7a70-43fc-a13a-a1ef9c025c6e.jpg,24922,"{}",6,4,"{""name"":""polygon"",""all_points_x"":[138,144,143,136,136],""all_points_y"":[188,188,177,178,184]}","{""class"":""4"",""view"":undefined,""with_content"":undefined}"
2019-04-10-669b60e1-7a70-43fc-a13a-a1ef9c025c6e.jpg,24922,"{}",6,5,"{""name"":""polygon"",""all_points_x"":[94,93,155,155],""all_points_y"":[177,189,188,175]}","{""class"":""plate"",""view"":""topview"",""with_content"":""Yes""}"
2019-04-10-716fdc65-486b-4e2d-8802-e5c73fb3ae5e.jpg,16190,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[116,116,133,133,116],""all_points_y"":[120,129,125,115,118]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""No""}"
